employee_id,age,gender,education_level,experience_years,job_role,company_type,working_hours_per_day,projects_handled,overtime_hours,work_pressure_score,deadline_frequency,work_life_balance,remote_work,team_size,manager_support,job_satisfaction,mental_fatigue_score,stress_level,sleep_hours,physical_activity,health_issues,burnout_score
13544,22,Female,Bachelor,6,HR Executive,Corporate,9,4,23,9,High,4,Yes,9,2,1,9.6,4,6.4,Yes,Yes,0.997
13545,26,Male,Master,15,Data Analyst,MNC,7,5,21,10,High,4,No,18,5,2,0.3,4,5.6,Yes,No,0.393
13546,48,Male,Master,32,ML Engineer,Corporate,10,5,5,5,Low,3,No,8,3,1,9.1,5,5.0,Yes,Yes,0.899
13547,37,Male,Bachelor,2,ML Engineer,Corporate,10,4,13,9,High,5,No,11,1,1,9.0,4,5.5,Yes,No,1.0
13548,27,Female,Bachelor,3,Software Engineer,Startup,11,3,21,1,Low,3,No,15,3,5,8.6,1,7.9,No,No,0.321
13549,34,Female,Bachelor,3,Data Analyst,Corporate,10,1,18,4,High,4,No,4,5,4,3.8,4,6.7,No,No,0.143
13550,56,Male,Master,8,Software Engineer,MNC,6,6,29,7,High,4,Yes,16,1,1,4.9,2,7.9,No,No,0.382
13551,40,Female,Bachelor,16,HR Executive,Startup,11,6,25,2,High,1,Yes,7,5,4,4.0,2,7.5,No,Yes,0.093
13552,33,Male,Bachelor,16,Software Engineer,Startup,10,6,19,9,Medium,2,No,13,3,5,9.5,1,5.9,Yes,Yes,0.843
13553,37,Female,Bachelor,32,Data Analyst,Corporate,6,1,10,3,Medium,1,Yes,17,5,4,5.2,4,5.2,Yes,No,0.306
13554,31,Male,Master,19,HR Executive,Startup,7,2,21,4,Low,5,No,8,3,5,0.8,4,6.8,Yes,Yes,0.0
13555,46,Female,Bachelor,13,HR Executive,Corporate,11,4,28,4,Medium,2,Yes,8,1,2,2.7,4,8.2,Yes,Yes,0.541
13556,41,Female,Master,21,ML Engineer,Corporate,8,4,6,8,Low,3,No,18,3,5,4.6,2,7.9,No,No,0.452
13557,52,Male,Bachelor,26,HR Executive,Startup,10,1,2,2,Medium,3,No,6,5,5,9.5,1,7.6,No,Yes,0.303
13558,25,Male,Master,2,HR Executive,MNC,11,3,19,5,High,5,Yes,7,5,5,5.7,5,7.6,No,Yes,0.36
13559,44,Male,PhD,23,Software Engineer,Corporate,9,6,21,2,Medium,4,No,8,5,3,7.0,2,6.6,Yes,No,0.245
13560,23,Male,Bachelor,29,HR Executive,Startup,11,4,16,6,Medium,3,No,15,2,1,0.9,1,5.2,Yes,Yes,0.376
13561,43,Male,Bachelor,7,Project Manager,Startup,9,5,10,9,Medium,1,No,16,2,4,8.8,1,5.6,No,Yes,0.867
13562,58,Female,Master,21,ML Engineer,Corporate,10,5,14,9,Low,4,Yes,15,2,4,5.4,5,6.8,No,No,0.818
13563,29,Male,Bachelor,24,ML Engineer,Corporate,6,4,6,1,Low,3,Yes,12,4,3,9.2,3,5.8,Yes,No,0.387
13564,28,Male,Bachelor,9,HR Executive,Corporate,9,6,28,4,High,4,No,19,3,2,4.5,5,7.6,Yes,Yes,0.402
13565,35,Male,Master,28,Software Engineer,Corporate,11,6,14,4,High,2,Yes,9,2,1,6.8,5,6.0,No,No,0.898
13566,24,Male,PhD,0,ML Engineer,MNC,11,6,26,1,High,3,Yes,6,5,1,4.7,1,5.0,No,No,0.295
13567,37,Male,Master,20,ML Engineer,MNC,9,3,16,10,Medium,3,No,18,5,1,1.4,3,7.6,Yes,Yes,0.457
13568,40,Female,Bachelor,23,Project Manager,MNC,7,5,10,2,High,4,Yes,12,2,1,2.7,3,7.3,No,No,0.049
13569,39,Male,Bachelor,8,HR Executive,MNC,7,3,28,6,Low,2,No,5,2,3,0.7,4,5.5,Yes,Yes,0.337
13570,37,Male,Bachelor,25,ML Engineer,Startup,7,1,27,10,High,1,No,15,5,4,4.4,5,8.4,No,Yes,0.64
13571,29,Male,Master,8,ML Engineer,Corporate,9,2,28,3,High,2,No,10,2,2,6.5,5,6.1,No,Yes,0.626
13572,54,Female,Master,19,ML Engineer,Startup,9,6,11,9,High,1,No,6,4,2,2.4,3,7.2,Yes,No,0.619
13573,33,Female,PhD,34,ML Engineer,Startup,11,1,12,3,High,5,Yes,15,4,2,4.9,3,8.1,No,No,0.287
13574,32,Male,Bachelor,8,Software Engineer,MNC,10,2,25,3,High,2,No,14,4,3,4.6,3,5.1,No,No,0.479
13575,26,Male,Master,21,Data Analyst,Startup,10,5,10,9,Low,1,Yes,17,1,3,5.3,1,8.0,Yes,Yes,0.683
13576,48,Female,Bachelor,0,Project Manager,MNC,6,2,10,3,Medium,4,Yes,17,4,5,1.8,1,7.3,Yes,No,0.0
13577,33,Female,Bachelor,4,Software Engineer,Corporate,9,2,24,6,High,1,Yes,12,5,3,5.3,1,5.2,No,No,0.523
13578,38,Female,Master,8,Project Manager,MNC,10,4,25,6,Medium,5,No,10,1,1,3.6,5,7.2,Yes,Yes,0.599
13579,27,Male,Bachelor,18,ML Engineer,Corporate,10,2,8,1,High,1,No,11,5,4,2.9,3,8.0,No,Yes,0.21
13580,54,Male,Master,7,Project Manager,MNC,7,4,10,7,Medium,2,No,9,5,2,5.9,1,7.7,No,Yes,0.322
13581,26,Female,Master,31,HR Executive,Startup,7,2,24,9,Low,1,No,10,2,3,1.5,4,7.5,Yes,No,0.499
13582,49,Male,PhD,12,HR Executive,Startup,7,4,3,9,Medium,2,No,11,3,4,9.0,3,5.1,No,No,0.905
13583,35,Female,Master,19,Data Analyst,MNC,8,5,1,9,High,5,No,19,4,1,9.3,3,5.3,No,No,0.898
13584,26,Female,Master,29,Data Analyst,Corporate,10,5,22,2,Medium,1,No,17,3,3,6.6,3,6.7,Yes,No,0.45
13585,54,Female,Master,9,Project Manager,Corporate,7,2,28,1,Medium,1,Yes,18,3,3,3.0,1,6.8,No,No,0.072
13586,40,Male,Bachelor,30,Software Engineer,MNC,7,3,3,6,High,5,Yes,9,2,4,6.3,2,8.3,Yes,No,0.17
13587,43,Female,Bachelor,24,Software Engineer,Startup,9,5,13,6,Medium,1,No,12,3,1,6.0,4,6.4,No,Yes,0.705
13588,26,Female,Master,28,ML Engineer,Corporate,11,1,4,4,High,2,No,8,4,3,3.9,4,5.7,Yes,No,0.589
13589,23,Male,Master,23,Software Engineer,MNC,7,1,16,8,Low,3,Yes,14,1,4,2.9,2,5.3,No,No,0.349
13590,51,Female,Master,20,Data Analyst,Corporate,9,4,26,5,High,3,No,17,5,1,1.7,4,4.7,No,Yes,0.445
13591,25,Male,Bachelor,8,Software Engineer,Startup,6,3,11,7,Low,2,Yes,12,4,3,2.2,1,4.8,Yes,Yes,0.254
13592,54,Female,Bachelor,1,ML Engineer,Corporate,7,6,25,9,Medium,1,Yes,6,2,3,6.5,3,6.8,Yes,No,0.832
13593,34,Male,Bachelor,3,HR Executive,MNC,11,4,28,1,High,2,No,13,1,2,8.9,2,5.2,No,No,0.679
13594,41,Female,Master,7,Software Engineer,Corporate,9,2,5,9,Medium,5,No,7,2,5,3.8,3,7.9,Yes,No,0.337
13595,28,Female,Master,31,Software Engineer,Corporate,11,5,11,4,Low,2,Yes,15,4,1,1.2,4,6.9,Yes,Yes,0.407
13596,36,Female,Master,13,Data Analyst,Startup,7,3,14,7,Low,3,Yes,12,5,4,0.1,5,8.0,Yes,No,0.184
13597,44,Female,Bachelor,12,Project Manager,Startup,6,4,22,4,Medium,4,No,9,3,2,4.1,4,6.2,Yes,Yes,0.336
13598,35,Female,Bachelor,20,HR Executive,Startup,7,4,18,4,High,5,Yes,13,3,3,2.3,4,6.9,No,No,0.042
13599,44,Male,Master,23,Project Manager,Startup,9,1,9,4,High,1,No,6,2,4,3.2,2,6.6,Yes,Yes,0.439
13600,40,Male,Master,17,ML Engineer,MNC,6,2,1,6,High,2,No,6,1,2,2.4,3,8.4,No,No,0.221
13601,50,Female,Bachelor,25,ML Engineer,Corporate,6,4,28,5,High,5,No,7,5,2,6.6,2,7.7,Yes,Yes,0.184
13602,41,Female,Master,31,Project Manager,Corporate,6,1,11,2,Low,3,No,11,2,5,6.4,1,6.9,Yes,Yes,0.155
13603,50,Female,Bachelor,32,Data Analyst,Corporate,8,3,11,9,High,1,Yes,3,5,2,9.1,3,6.9,Yes,Yes,0.934
13604,45,Male,Master,30,Data Analyst,Corporate,9,4,25,6,Medium,2,No,18,2,1,7.0,1,5.5,No,Yes,0.804
13605,39,Male,Master,17,Data Analyst,MNC,8,6,6,10,Low,2,No,7,1,5,1.6,1,7.4,Yes,No,0.334
13606,31,Female,Master,34,HR Executive,Startup,11,6,0,6,Medium,1,Yes,7,4,5,7.5,2,8.4,No,Yes,0.637
13607,29,Male,Master,11,ML Engineer,Corporate,6,1,17,9,Medium,4,Yes,9,3,3,1.8,4,5.0,Yes,No,0.325
13608,47,Female,Bachelor,24,ML Engineer,Corporate,8,6,2,1,Medium,4,Yes,10,5,3,5.6,5,7.0,Yes,No,0.151
13609,50,Female,Master,30,ML Engineer,Startup,7,2,19,7,Low,5,No,3,5,1,0.8,4,6.6,Yes,Yes,0.143
13610,31,Female,Master,9,HR Executive,Startup,8,5,4,3,High,2,Yes,13,1,4,0.5,4,7.9,Yes,Yes,0.027
13611,38,Male,Master,33,ML Engineer,Corporate,10,6,19,4,Medium,5,Yes,18,5,1,4.6,3,4.5,Yes,Yes,0.341
13612,23,Female,Master,2,Project Manager,Startup,11,3,14,1,Medium,1,No,13,4,5,1.0,2,5.0,No,Yes,0.068
13613,27,Female,Bachelor,7,Software Engineer,Corporate,6,4,9,3,High,5,Yes,11,4,3,3.1,3,4.6,Yes,No,0.06
13614,26,Female,PhD,31,HR Executive,Corporate,6,1,18,7,High,2,Yes,9,1,1,3.4,5,5.2,No,Yes,0.67
13615,49,Male,Master,28,Software Engineer,Corporate,11,4,0,6,High,4,Yes,17,2,3,7.7,2,7.3,Yes,Yes,0.674
13616,26,Male,Bachelor,21,Project Manager,Corporate,11,5,6,1,High,4,Yes,13,2,1,3.3,4,5.1,Yes,Yes,0.375
13617,39,Male,Master,19,Data Analyst,Corporate,9,4,27,9,Medium,1,No,9,5,1,4.9,1,7.0,Yes,No,0.549
13618,47,Female,Bachelor,5,Data Analyst,Corporate,7,4,25,4,Low,3,No,18,5,2,7.7,4,8.0,Yes,Yes,0.418
13619,41,Male,Bachelor,28,Data Analyst,Startup,11,1,21,7,High,5,No,5,1,1,2.0,4,4.6,Yes,Yes,0.645
13620,48,Female,Bachelor,16,HR Executive,MNC,11,5,17,4,High,1,Yes,18,4,3,8.0,2,4.6,Yes,Yes,0.759
13621,33,Male,Master,30,Data Analyst,MNC,9,3,1,7,Medium,4,Yes,10,1,1,8.3,4,8.5,No,Yes,0.718
13622,28,Female,PhD,33,HR Executive,Corporate,11,1,18,5,High,2,Yes,12,2,4,9.9,5,7.2,Yes,No,0.859
13623,24,Male,Master,3,HR Executive,Startup,8,5,23,1,Medium,2,No,11,4,2,4.4,4,5.1,Yes,Yes,0.303
13624,31,Female,Master,1,Software Engineer,Corporate,10,5,23,4,Medium,3,Yes,5,5,1,3.7,1,5.7,No,No,0.347
13625,55,Male,Bachelor,11,Data Analyst,Startup,10,4,9,3,Medium,3,No,9,2,4,7.0,2,8.4,Yes,Yes,0.341
13626,46,Male,Bachelor,34,ML Engineer,Corporate,10,2,14,6,Medium,4,No,10,3,3,0.6,5,5.4,Yes,No,0.392
13627,56,Male,Bachelor,5,Data Analyst,Corporate,11,2,9,6,High,3,Yes,5,2,4,0.4,2,7.5,Yes,Yes,0.249
13628,37,Female,Master,7,Data Analyst,MNC,10,3,25,1,Low,3,Yes,18,4,2,3.3,1,5.5,No,Yes,0.162
13629,23,Male,PhD,20,Data Analyst,Startup,7,4,27,2,High,2,Yes,16,4,3,7.3,3,6.1,Yes,Yes,0.409
13630,45,Male,Bachelor,34,ML Engineer,Startup,8,2,9,2,Low,5,No,9,1,1,1.2,5,8.0,Yes,Yes,0.0
13631,31,Male,Master,14,ML Engineer,MNC,10,1,26,10,High,2,Yes,6,4,1,6.4,1,4.6,No,No,0.827
13632,59,Male,PhD,6,HR Executive,MNC,6,3,29,4,Medium,2,Yes,8,3,4,2.7,3,5.7,No,No,0.195
13633,43,Female,Bachelor,14,ML Engineer,MNC,11,4,11,9,High,4,Yes,9,3,1,6.5,1,6.4,Yes,Yes,0.694
13634,47,Male,Master,5,HR Executive,MNC,8,6,7,2,Medium,4,Yes,14,4,3,4.6,3,7.0,No,Yes,0.119
13635,48,Female,Master,16,Software Engineer,Startup,7,1,22,8,High,5,Yes,9,5,3,1.2,3,4.6,No,No,0.274
13636,50,Female,Master,3,HR Executive,Startup,10,2,13,1,Medium,1,No,3,4,1,2.5,2,6.1,No,No,0.182
13637,59,Female,Bachelor,21,Data Analyst,MNC,7,2,1,8,Low,3,Yes,13,5,4,2.2,4,5.9,Yes,Yes,0.332
13638,41,Female,Master,31,Project Manager,Corporate,11,2,16,3,Medium,3,No,13,4,1,1.6,4,4.6,Yes,No,0.471
13639,48,Male,Master,21,Project Manager,Corporate,10,2,5,5,High,2,No,19,2,5,4.7,1,5.9,Yes,No,0.27
13640,41,Female,Bachelor,26,Data Analyst,Corporate,6,5,26,1,Medium,2,Yes,14,4,1,9.5,3,8.2,Yes,Yes,0.375
13641,40,Female,Master,14,HR Executive,Corporate,8,6,7,1,Low,5,No,15,2,2,6.6,4,5.6,Yes,No,0.303
13642,41,Female,Bachelor,21,Data Analyst,Startup,6,3,0,6,Low,3,No,12,5,1,8.4,1,6.8,No,No,0.507
13643,56,Female,PhD,27,ML Engineer,Startup,10,3,2,3,High,2,Yes,6,4,5,9.8,1,5.7,No,Yes,0.522
13644,23,Male,Master,8,HR Executive,Startup,9,2,14,8,Medium,2,No,17,5,2,5.4,5,4.9,Yes,Yes,0.841
13645,51,Male,Master,33,Data Analyst,Corporate,8,3,16,4,High,4,No,3,3,4,2.4,2,5.7,No,No,0.017
13646,55,Female,Bachelor,8,ML Engineer,MNC,7,6,25,6,Medium,1,No,4,1,2,9.3,2,6.4,Yes,Yes,0.794
13647,43,Female,Bachelor,14,ML Engineer,Corporate,10,1,24,10,Low,5,No,12,5,3,7.0,3,5.7,No,Yes,0.693
13648,24,Female,Bachelor,19,HR Executive,Startup,6,1,6,9,High,1,Yes,6,2,5,9.6,4,7.0,No,No,0.874
13649,27,Male,Bachelor,7,Software Engineer,Corporate,11,3,13,8,Low,1,No,12,1,3,6.5,3,8.3,Yes,Yes,0.858
13650,36,Male,Bachelor,27,Software Engineer,MNC,9,2,23,4,Medium,5,Yes,6,4,3,7.8,4,4.8,Yes,Yes,0.506
13651,48,Male,Master,18,ML Engineer,MNC,11,4,24,10,Low,3,No,6,2,2,8.9,4,7.4,Yes,No,1.0
13652,31,Male,Bachelor,15,Software Engineer,Corporate,10,6,2,8,Medium,2,No,17,1,2,7.6,4,4.5,No,Yes,1.0
13653,30,Male,Master,10,ML Engineer,Startup,7,2,25,7,High,5,Yes,11,1,3,5.6,4,4.5,Yes,Yes,0.458
13654,54,Female,Bachelor,7,Software Engineer,Startup,6,5,26,5,Medium,2,No,19,5,4,4.7,4,5.0,Yes,Yes,0.375
13655,53,Male,Master,32,ML Engineer,Startup,8,4,17,7,Medium,4,No,5,4,1,8.2,5,6.4,No,Yes,0.801
13656,27,Male,Master,9,ML Engineer,Corporate,9,6,21,7,High,1,Yes,15,4,1,7.7,5,4.7,No,Yes,1.0
13657,57,Female,Master,17,ML Engineer,Startup,10,5,4,10,High,4,Yes,9,4,5,3.7,4,7.4,Yes,No,0.518
13658,23,Male,PhD,34,ML Engineer,Corporate,10,3,19,2,Low,1,Yes,16,5,2,5.0,1,4.6,Yes,Yes,0.375
13659,50,Male,Bachelor,2,Project Manager,Startup,10,5,21,7,Medium,3,Yes,8,5,1,6.3,1,6.5,Yes,Yes,0.658
13660,25,Male,Bachelor,26,Software Engineer,MNC,10,3,14,3,Medium,5,Yes,16,4,4,0.3,2,7.2,No,No,0.0
13661,22,Female,Bachelor,27,ML Engineer,MNC,6,5,5,8,Low,3,Yes,16,1,5,2.5,4,5.5,Yes,No,0.34
13662,40,Male,Bachelor,5,Data Analyst,Startup,8,4,27,8,Medium,1,Yes,16,4,2,2.5,1,6.8,No,No,0.378
13663,47,Female,Master,13,HR Executive,Corporate,7,5,2,9,Medium,4,Yes,11,5,1,8.8,2,5.5,No,Yes,0.78
13664,46,Female,Bachelor,6,Data Analyst,Startup,9,2,29,4,High,1,No,14,4,3,3.3,1,5.4,No,No,0.421
13665,31,Male,Master,9,Data Analyst,Corporate,10,3,17,10,High,3,Yes,16,5,4,5.5,2,7.8,Yes,Yes,0.575
13666,36,Male,Bachelor,14,Project Manager,MNC,11,1,24,3,High,3,No,18,4,4,8.3,3,5.8,Yes,No,0.558
13667,43,Male,PhD,30,Software Engineer,Corporate,10,5,23,9,Low,4,No,4,1,2,2.6,1,7.8,No,No,0.403
13668,42,Male,PhD,28,Project Manager,Startup,8,3,29,9,High,4,No,18,1,4,1.2,4,5.4,No,Yes,0.327
13669,43,Female,Bachelor,16,Software Engineer,MNC,8,1,19,2,Low,3,Yes,11,5,2,9.5,4,5.9,No,Yes,0.475
13670,57,Male,Bachelor,28,ML Engineer,Corporate,6,3,21,6,High,1,Yes,10,5,4,7.0,5,4.9,No,No,0.653
13671,55,Female,Master,14,Project Manager,Corporate,6,3,2,3,Medium,1,No,3,2,1,1.8,3,6.5,No,Yes,0.192
13672,51,Female,PhD,25,HR Executive,MNC,11,1,26,5,Medium,5,Yes,7,3,2,8.2,3,6.0,No,No,0.672
13673,46,Female,Bachelor,11,Software Engineer,Startup,11,1,7,2,High,3,Yes,9,2,4,7.9,1,4.5,No,Yes,0.478
13674,49,Female,Bachelor,24,Project Manager,MNC,6,4,18,4,High,5,Yes,12,5,1,8.4,2,6.4,No,No,0.298
13675,22,Female,PhD,4,HR Executive,Startup,9,6,17,3,Low,3,Yes,13,5,1,2.8,5,4.8,Yes,Yes,0.318
13676,25,Male,Master,3,Data Analyst,Startup,11,5,14,2,Medium,5,No,14,4,1,4.5,3,7.8,Yes,No,0.194
13677,28,Female,Bachelor,30,ML Engineer,Corporate,6,5,22,6,High,2,Yes,3,2,2,6.9,3,6.5,No,Yes,0.729
13678,30,Female,Master,2,ML Engineer,Startup,10,3,13,3,High,1,No,8,3,2,3.9,4,7.3,Yes,No,0.449
13679,57,Male,PhD,2,Data Analyst,Startup,6,2,15,4,Medium,1,Yes,6,2,4,0.7,4,7.8,Yes,Yes,0.082
13680,40,Male,Master,25,Project Manager,MNC,9,2,2,6,High,2,No,5,1,3,1.4,2,4.7,No,Yes,0.4
13681,22,Female,Master,16,Data Analyst,MNC,6,6,28,5,Medium,4,No,6,1,3,6.0,1,5.8,No,Yes,0.371
13682,31,Female,Master,9,HR Executive,Startup,6,3,24,4,High,2,Yes,8,2,5,3.8,2,4.6,No,Yes,0.243
13683,57,Male,Bachelor,1,Software Engineer,Corporate,10,4,14,4,Medium,1,Yes,7,2,3,0.1,1,4.7,Yes,Yes,0.227
13684,30,Female,Master,23,Project Manager,MNC,11,1,18,2,Low,3,No,11,5,3,7.7,5,4.7,Yes,No,0.631
13685,53,Male,Bachelor,10,Software Engineer,Corporate,10,3,7,10,High,5,No,6,4,4,4.2,3,6.4,Yes,No,0.492
13686,53,Male,PhD,23,Data Analyst,MNC,10,5,1,4,High,1,Yes,16,1,2,3.1,2,6.3,Yes,Yes,0.364
13687,27,Female,Bachelor,34,ML Engineer,MNC,6,2,24,8,High,2,Yes,17,3,3,7.1,1,4.7,No,Yes,0.582
13688,59,Male,PhD,22,Software Engineer,Startup,10,2,16,5,Low,3,Yes,6,4,5,4.6,5,5.5,Yes,No,0.592
13689,38,Female,Bachelor,31,Software Engineer,MNC,8,2,11,10,High,1,Yes,16,2,4,6.9,2,5.5,Yes,No,0.93
13690,31,Female,Master,22,ML Engineer,MNC,7,4,18,10,High,2,No,12,1,1,0.1,3,5.7,Yes,Yes,0.475
13691,48,Female,Bachelor,33,Software Engineer,Corporate,7,5,10,8,Medium,1,Yes,9,2,1,0.1,5,7.1,Yes,No,0.443
13692,56,Male,Master,18,Software Engineer,MNC,10,4,29,6,High,2,Yes,17,1,5,5.6,4,7.3,Yes,No,0.726
13693,42,Female,Master,1,ML Engineer,MNC,11,1,17,10,High,2,Yes,10,3,2,9.8,3,5.9,No,Yes,1.0
13694,46,Male,Master,1,ML Engineer,Corporate,9,3,12,5,Medium,1,No,11,4,1,2.7,4,7.7,No,No,0.362
13695,49,Female,Master,14,Data Analyst,Startup,10,3,13,4,Low,3,Yes,7,3,2,6.8,5,6.2,No,Yes,0.642
13696,36,Female,Bachelor,20,Data Analyst,Startup,11,2,28,10,Low,1,No,8,3,3,1.7,5,6.6,No,No,0.757
13697,25,Male,PhD,34,Software Engineer,MNC,10,2,11,9,Medium,1,Yes,14,4,3,3.1,4,5.1,Yes,No,0.773
13698,50,Female,Master,4,Project Manager,MNC,6,1,14,10,Low,3,No,9,4,3,0.8,1,5.4,Yes,Yes,0.169
13699,30,Female,Master,26,Data Analyst,Corporate,11,4,22,5,Low,1,No,9,3,1,8.8,5,7.4,No,Yes,1.0
13700,48,Male,Master,23,Data Analyst,Startup,9,6,20,10,High,5,Yes,17,2,1,3.1,2,8.4,Yes,Yes,0.42
13701,47,Male,Master,6,Project Manager,Startup,10,6,7,6,High,5,No,15,4,2,2.3,2,7.3,Yes,Yes,0.183
13702,40,Male,Bachelor,5,Project Manager,Startup,8,6,1,7,High,5,No,12,3,2,7.3,5,4.7,Yes,No,0.838
13703,49,Female,Master,32,ML Engineer,Corporate,11,5,7,1,Low,2,Yes,10,3,5,2.0,4,5.1,No,No,0.325
13704,38,Male,Master,16,Data Analyst,Corporate,7,1,22,9,High,4,No,13,3,3,2.4,4,6.3,No,Yes,0.452
13705,41,Male,PhD,29,HR Executive,Corporate,11,3,27,8,Low,1,Yes,10,2,4,1.0,3,7.4,Yes,No,0.501
13706,44,Female,Master,7,HR Executive,MNC,8,3,26,5,High,4,Yes,10,5,4,9.6,4,5.2,Yes,Yes,0.531
13707,53,Male,Bachelor,6,Software Engineer,Startup,8,4,4,3,Low,5,Yes,17,5,3,2.5,1,7.5,No,No,0.0
13708,54,Female,Bachelor,5,Data Analyst,MNC,8,1,1,5,Medium,3,No,4,4,5,10.0,1,6.7,No,No,0.487
13709,26,Female,Bachelor,3,HR Executive,MNC,9,5,9,5,Medium,5,No,15,5,2,1.8,2,7.6,Yes,Yes,0.042
13710,55,Male,Bachelor,0,Data Analyst,Corporate,9,1,26,9,High,1,No,14,1,1,0.2,5,6.7,Yes,No,0.679
13711,32,Female,Master,14,Data Analyst,Startup,11,1,22,7,Low,4,No,10,4,5,9.0,2,6.9,Yes,Yes,0.626
13712,24,Male,PhD,30,HR Executive,MNC,9,4,9,2,Medium,4,Yes,19,4,5,5.8,5,5.5,No,Yes,0.172
13713,54,Male,Bachelor,24,Data Analyst,Startup,7,5,3,5,Medium,2,No,8,3,3,3.5,2,7.4,Yes,Yes,0.187
13714,32,Male,Bachelor,32,Project Manager,MNC,6,6,3,9,High,3,Yes,18,1,2,5.1,5,7.9,No,Yes,0.65
13715,37,Male,PhD,34,Software Engineer,Corporate,11,3,7,2,High,5,No,16,5,4,2.6,5,8.0,Yes,Yes,0.017
13716,39,Female,Master,4,ML Engineer,MNC,10,2,5,8,Low,3,No,12,4,4,6.3,2,4.6,Yes,No,0.645
13717,51,Female,Master,4,HR Executive,Corporate,10,6,24,3,Medium,1,No,4,1,4,6.2,3,7.0,No,Yes,0.486
13718,31,Male,Master,16,ML Engineer,Startup,11,5,26,4,Low,2,Yes,15,2,5,0.8,1,8.5,No,No,0.028
13719,39,Male,Master,13,Software Engineer,MNC,6,3,14,2,Low,5,Yes,3,2,1,9.1,4,6.8,Yes,No,0.447
13720,59,Female,Bachelor,28,Project Manager,MNC,10,6,17,9,High,1,Yes,16,3,2,4.6,1,5.2,Yes,Yes,0.752
13721,40,Male,Bachelor,7,Project Manager,Corporate,11,4,20,6,Low,3,Yes,5,1,1,2.0,4,8.0,No,No,0.63
13722,57,Female,Bachelor,33,Project Manager,Corporate,11,5,21,9,Low,2,No,17,4,4,3.1,5,5.6,Yes,No,0.758
13723,34,Male,Bachelor,0,Project Manager,Startup,8,5,7,8,Medium,5,No,11,2,1,8.7,2,4.7,Yes,No,0.779
13724,24,Female,PhD,28,HR Executive,Corporate,7,3,19,9,Low,3,No,15,2,5,3.8,2,6.2,No,Yes,0.486
13725,31,Female,Master,28,HR Executive,Startup,10,3,26,5,Medium,5,No,7,5,3,5.6,4,4.9,No,No,0.423
13726,59,Female,Bachelor,4,Data Analyst,MNC,7,1,6,6,Medium,2,Yes,7,5,1,9.5,2,5.0,No,No,0.796
13727,22,Male,Bachelor,31,Data Analyst,Startup,11,1,26,7,Low,2,Yes,4,1,1,6.5,2,6.4,Yes,No,0.905
13728,48,Male,Bachelor,23,Software Engineer,Startup,6,5,22,5,Low,3,Yes,3,5,1,6.8,2,7.0,Yes,Yes,0.263
13729,29,Male,Master,18,Data Analyst,Startup,11,2,19,1,Medium,5,No,19,1,4,2.5,1,8.1,Yes,No,0.0
13730,38,Male,Master,11,Software Engineer,MNC,10,4,16,9,Low,4,No,19,4,1,6.7,2,7.3,No,No,0.675
13731,30,Male,Bachelor,0,Software Engineer,MNC,7,3,18,2,Medium,1,No,11,4,2,3.9,3,7.9,Yes,Yes,0.233
13732,27,Female,Bachelor,6,Software Engineer,Corporate,8,1,1,7,Low,2,No,12,4,5,9.1,4,6.1,No,No,0.739
13733,46,Female,Master,16,Project Manager,Startup,8,4,28,8,Medium,5,No,17,5,2,1.3,1,5.8,No,No,0.105
13734,49,Female,Master,33,ML Engineer,MNC,11,6,28,8,Medium,3,No,15,5,2,2.9,1,6.9,Yes,No,0.326
13735,54,Female,Bachelor,6,ML Engineer,Startup,6,6,11,1,High,3,No,19,3,4,0.7,5,7.3,Yes,Yes,0.0
13736,58,Female,Master,16,HR Executive,Startup,9,5,18,10,Low,2,Yes,9,2,1,3.8,5,6.8,Yes,Yes,0.831
13737,30,Female,Master,2,Software Engineer,Startup,10,3,4,7,Medium,2,Yes,6,4,5,1.5,2,5.6,No,No,0.226
13738,39,Female,Bachelor,28,Project Manager,MNC,11,6,26,9,Medium,4,No,5,5,5,8.5,1,6.0,No,No,0.633
13739,42,Male,Bachelor,21,Data Analyst,Startup,8,3,11,3,Low,3,No,3,2,5,9.3,1,6.3,No,No,0.418
13740,23,Female,Bachelor,28,Data Analyst,Startup,8,1,16,8,Low,5,No,9,4,1,6.7,2,4.6,No,Yes,0.608
13741,59,Male,PhD,4,HR Executive,Corporate,6,6,4,8,Low,1,No,7,4,5,1.0,4,8.0,Yes,No,0.121
13742,57,Female,PhD,29,HR Executive,Startup,8,2,1,9,High,1,Yes,19,2,5,3.4,1,6.5,Yes,Yes,0.452
13743,58,Female,PhD,22,Software Engineer,Corporate,10,6,29,8,Low,4,Yes,19,2,3,9.6,5,7.5,Yes,Yes,0.863
13744,36,Male,Master,20,Software Engineer,Startup,6,3,3,5,High,5,No,17,5,3,1.4,2,5.2,No,No,0.0
13745,49,Female,Master,25,Data Analyst,Corporate,7,2,5,5,Low,1,Yes,5,2,5,5.6,1,6.7,No,No,0.285
13746,39,Male,Master,20,Data Analyst,MNC,6,4,8,3,High,1,Yes,5,2,2,3.5,5,8.2,Yes,No,0.417
13747,55,Female,PhD,19,Data Analyst,MNC,10,6,25,6,Low,5,No,4,5,1,10.0,3,5.4,No,Yes,0.811
13748,43,Male,Bachelor,22,Data Analyst,Startup,10,3,21,10,High,5,Yes,10,4,2,2.9,1,5.9,Yes,No,0.437
